image_id,filename,source_type,width,height,orientation,quality,difficulty,number_of_rooms,has_dimensions,has_text,source,license,date_collected
FP_1131,FP_1131.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1132,FP_1132.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1133,FP_1133.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1134,FP_1134.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1135,FP_1135.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1136,FP_1136.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1137,FP_1137.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1138,FP_1138.jpg,CAD,1920,1080,landscape,HIGH,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1139,FP_1139.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1140,FP_1140.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1141,FP_1141.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1142,FP_1142.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1143,FP_1143.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1144,FP_1144.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1145,FP_1145.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1146,FP_1146.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1147,FP_1147.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1148,FP_1148.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1149,FP_1149.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1150,FP_1150.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1151,FP_1151.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1152,FP_1152.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1153,FP_1153.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1154,FP_1154.jpg,CAD,1920,1080,landscape,MEDIUM,HARD,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1155,FP_1155.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1156,FP_1156.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1157,FP_1157.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1158,FP_1158.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1159,FP_1159.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1160,FP_1160.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1161,FP_1161.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1162,FP_1162.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1163,FP_1163.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1164,FP_1164.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,NO,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1165,FP_1165.jpg,CAD,1920,1080,landscape,HIGH,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1166,FP_1166.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1167,FP_1167.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1168,FP_1168.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1169,FP_1169.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1170,FP_1170.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1171,FP_1171.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1172,FP_1172.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1173,FP_1173.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1174,FP_1174.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1175,FP_1175.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1176,FP_1176.jpg,CAD,1920,1080,landscape,HIGH,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1177,FP_1177.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1178,FP_1178.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1179,FP_1179.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1180,FP_1180.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1181,FP_1181.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1182,FP_1182.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1183,FP_1183.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1184,FP_1184.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1185,FP_1185.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1186,FP_1186.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1187,FP_1187.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1188,FP_1188.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1189,FP_1189.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1190,FP_1190.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1191,FP_1191.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1192,FP_1192.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1193,FP_1193.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1194,FP_1194.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1195,FP_1195.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1196,FP_1196.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1197,FP_1197.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1198,FP_1198.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1199,FP_1199.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,NO,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1200,FP_1200.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1201,FP_1201.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1202,FP_1202.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1203,FP_1203.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1204,FP_1204.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1205,FP_1205.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1206,FP_1206.jpg,CAD,1920,1080,landscape,HIGH,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1207,FP_1207.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1208,FP_1208.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1209,FP_1209.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1210,FP_1210.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1211,FP_1211.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1212,FP_1212.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1213,FP_1213.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1214,FP_1214.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1215,FP_1215.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1216,FP_1216.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1217,FP_1217.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1218,FP_1218.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1219,FP_1219.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1220,FP_1220.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1221,FP_1221.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1222,FP_1222.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1223,FP_1223.jpg,CAD,1920,1080,landscape,HIGH,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1224,FP_1224.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1225,FP_1225.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1226,FP_1226.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1227,FP_1227.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1228,FP_1228.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1229,FP_1229.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1230,FP_1230.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1231,FP_1231.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1232,FP_1232.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1233,FP_1233.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1234,FP_1234.jpg,CAD,1920,1080,landscape,HIGH,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1235,FP_1235.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1236,FP_1236.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1237,FP_1237.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1238,FP_1238.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1239,FP_1239.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1240,FP_1240.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1241,FP_1241.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1242,FP_1242.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1243,FP_1243.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1244,FP_1244.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1245,FP_1245.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1246,FP_1246.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1247,FP_1247.jpg,CAD,1920,1080,landscape,HIGH,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1248,FP_1248.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1249,FP_1249.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1250,FP_1250.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1251,FP_1251.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1252,FP_1252.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1253,FP_1253.jpg,CAD,1920,1080,landscape,HIGH,HARD,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1254,FP_1254.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1255,FP_1255.jpg,CAD,1920,1080,landscape,LOW,HARD,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1256,FP_1256.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1257,FP_1257.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1258,FP_1258.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1259,FP_1259.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1260,FP_1260.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1261,FP_1261.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1262,FP_1262.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1263,FP_1263.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1264,FP_1264.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1265,FP_1265.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1266,FP_1266.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1267,FP_1267.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1268,FP_1268.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1269,FP_1269.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1270,FP_1270.jpg,CAD,1920,1080,landscape,HIGH,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_1271,FP_1271.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,NO,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
